Compound_ID,Protein_ID,Label
6329,3992,0
6088,897,0
10329,473,0
1514,3097,0
6655,715,0
7393,1876,0
139,332,0
2067,802,0
8147,1786,0
6206,4043,0
1106,2750,0
2730,4529,0
2296,1268,0
648,3592,0
6967,4104,0
2757,2151,0
2402,3909,0
7746,3613,0
1044,825,0
238,4108,0
6778,1172,0
3000,1091,0
2669,1486,0
1010,2638,0
1774,1344,0
3281,3999,0
1916,4137,0
8050,1745,0
3170,2182,0
1584,1183,0
7718,1006,0
6541,441,0
378,1903,0
4076,3452,0
1832,3914,0
11154,340,0
5880,4344,0
5085,1629,0
2604,2444,0
13426,583,0
6635,2476,0
9307,209,0
1241,3180,0
2149,817,0
7247,3986,0
7677,2816,0
6677,1655,0
7525,1227,0
4034,2408,0
2776,2901,0
7492,1050,0
12432,2879,0
1086,2754,0
5092,3510,0
11293,2569,0
6960,1189,0
6911,1593,0
1055,960,0
4601,2455,0
6380,1139,0
2500,2508,0
4083,314,0
7006,3816,0
5552,462,0
2687,2334,0
2792,401,0
3881,3297,0
684,2710,0
3332,1843,0
720,2138,0
7466,2983,0
1680,4166,0
4089,3246,0
9715,384,0
2139,4451,0
7854,2570,0
6517,1558,0
1183,2313,0
6343,210,0
601,3880,0
6370,4248,0
7256,2126,0
13111,2534,0
2477,1679,0
261,1745,0
1045,1790,0
269,4309,0
596,503,0
6365,2857,0
8080,2280,0
2128,3925,0
4590,653,0
10670,3852,0
2776,928,0
4670,2302,0
2853,3097,0
1229,3075,0
532,1686,0
13169,2596,0
1128,1946,0
1125,2200,0
7392,832,0
4183,3123,0
804,573,0
7574,2529,0
208,4191,0
4241,3064,0
2104,3689,0
416,2908,0
9862,1090,0
2931,4370,0
10173,2938,0
1097,1320,0
7793,2573,0
1152,1027,0
11921,2272,0
6439,2900,0
3594,3896,0
7393,387,0
1649,3230,0
2845,1822,0
233,4140,0
2411,1072,0
1251,4123,0
7614,1554,0
2316,2003,0
3193,4491,0
1916,2298,0
5787,4556,0
5164,3345,0
7382,1662,0
5740,4444,0
2287,2699,0
7605,1182,0
7347,2607,0
9627,1573,0
6516,2221,0
886,4146,0
6457,3038,0
4920,4153,0
4038,1321,0
1092,2265,0
7503,676,0
2193,2054,0
2621,1003,0
6532,179,0
7681,2897,0
4701,847,0
3059,1643,0
7746,1077,0
7694,2836,0
1333,4542,0
2339,2522,0
5961,2578,0
4118,1960,0
7165,3017,0
7621,1836,0
456,2697,0
124,1995,0
9284,2752,0
5973,2817,0
1423,1439,0
13517,3184,0
7474,3479,0
6763,1401,0
4781,439,0
9681,2344,0
8096,4694,0
1279,3151,0
769,4069,0
2335,1477,0
10313,571,0
3961,4726,0
3526,1122,0
4467,922,0
4897,2196,0
4119,3851,0
3809,922,0
7560,2620,0
5514,3592,0
3950,403,0
7850,3362,0
3199,2161,0
7898,2844,0
5176,564,0
415,952,0
1122,1339,0
7202,4309,0
8183,798,0
3528,3797,0
4268,160,0
2501,2533,0
7594,403,0
3451,1887,0
12793,1638,0
7120,2964,0
6432,3344,0
542,1932,0
11956,1932,0
6746,1999,0
741,2815,0
1833,3013,0
577,3875,0
2822,1312,0
2863,4053,0
3699,4554,0
7436,1628,0
4000,1284,0
729,2697,0
524,1245,0
151,505,0
7530,1034,0
632,2764,0
4343,3838,0
5288,2848,0
5267,3957,0
871,831,0
6490,2689,0
4396,2681,0
6588,1009,0
6124,3120,0
7199,934,0
2732,1503,0
6517,4512,0
6309,2119,0
7890,2737,0
2279,511,0
1885,1109,0
4037,533,0
6716,1194,0
9867,1113,0
4509,3497,0
3099,3404,0
4673,3605,0
6827,3627,0
8460,3011,0
4191,3336,0
5941,1319,0
3831,2764,0
4798,338,0
656,2461,0
10045,4273,0
7760,533,0
3460,2070,0
435,4707,0
6111,2898,0
555,837,0
2862,3841,0
6088,965,0
10365,2679,0
3803,2409,0
1167,4104,0
5451,1805,0
5261,3896,0
6352,1011,0
5531,3262,0
6133,1610,0
1525,2994,0
3715,495,0
7388,3263,0
4112,4332,0
12450,1554,0
1125,1074,0
1973,2632,0
737,2426,0
7614,307,0
6915,3753,0
191,3421,0
2338,286,0
4783,1009,0
6863,1836,0
7103,771,0
3760,2079,0
5740,753,0
1609,1308,0
12789,1895,0
4717,4038,0
8411,1038,0
13374,1996,0
2311,2519,0
5784,4179,0
1170,1382,0
2663,2153,0
1226,2940,0
2838,464,0
1279,3769,0
1697,3528,0
2798,1331,0
7636,3341,0
673,1744,0
1175,908,0
8246,1055,0
5670,3555,0
1888,2049,0
5499,3902,0
7550,830,0
4138,318,0
7534,2283,0
6612,2496,0
3924,1786,0
7554,949,0
3667,2130,0
4570,1372,0
3381,1507,0
7290,2825,0
13496,1999,0
6242,3084,0
4098,1269,0
3198,1278,0
13387,1948,0
13428,3935,0
2068,1956,0
2486,2469,0
8169,1602,0
1761,493,0
5510,3808,0
7404,3462,0
6654,2210,0
3515,3550,0
10313,155,0
4337,3887,0
1059,2143,0
1883,3344,0
2554,3283,0
2136,3295,0
6561,2958,0
4030,2195,0
2595,3809,0
9998,2480,0
8031,4499,0
4270,3833,0
908,2913,0
4158,394,0
13545,4348,0
7423,3596,0
5592,4493,0
105,2037,0
3362,2675,0
1256,1381,0
13615,2606,0
7933,2126,0
1192,1396,0
7783,1135,0
997,3372,0
3012,835,0
3072,1115,0
8056,247,0
2101,4627,0
2438,3458,0
4795,4068,0
3604,4130,0
507,2461,0
12869,1217,0
7886,738,0
1036,1499,0
12027,1396,0
6509,3791,0
3343,2517,0
3737,4659,0
862,1871,0
2472,3981,0
6455,2508,0
7637,3417,0
4301,271,0
2787,838,0
1498,806,0
10811,2071,0
1219,159,0
10775,4363,0
651,870,0
1071,1227,0
7196,3445,0
6000,2638,0
14448,2701,0
7445,2200,0
5841,1827,0
6985,2215,0
3060,3104,0
6541,3221,0
1057,511,0
7791,4005,0
2789,3284,0
387,3160,0
13424,4071,0
6555,4553,0
3967,1041,0
806,4312,0
3289,1880,0
4584,1912,0
6222,1640,0
2115,566,0
656,3092,0
608,2112,0
1884,4117,0
11031,1966,0
163,3159,0
8081,24,0
2300,1551,0
4884,3372,0
4636,1321,0
8256,2765,0
6546,1471,0
1795,2318,0
284,2402,0
6984,879,0
5454,2936,0
5767,952,0
1063,1874,0
6355,3337,0
2174,99,0
7160,4259,0
11902,1414,0
453,373,0
6853,2567,0
10721,3093,0
9778,480,0
4373,2752,0
2769,4631,0
324,3871,0
6881,3797,0
7958,3192,0
7702,1280,0
331,383,0
3930,233,0
1743,4198,0
5592,2533,0
8245,4188,0
707,145,0
6574,378,0
1895,805,0
11599,1726,0
3397,2887,0
6124,1310,0
4281,167,0
4398,3721,0
2020,3954,0
2999,4046,0
6148,1438,0
11479,2075,0
7021,20,0
5359,460,0
2933,1211,0
7860,3973,0
7361,1108,0
630,1066,0
4150,357,0
626,3576,0
5925,4520,0
259,1833,0
7038,603,0
1107,1405,0
7759,925,0
1496,3166,0
2437,751,0
6461,4005,0
2030,2319,0
1703,3910,0
7577,359,0
2381,590,0
7838,171,0
539,3809,0
3803,3403,0
3930,2461,0
1676,3218,0
377,741,0
7206,1126,0
7379,1283,0
1114,482,0
4230,4150,0
484,4287,0
864,307,0
11917,99,0
5984,2252,0
7180,844,0
6180,1898,0
1319,3102,0
7293,721,0
2752,1378,0
9785,1004,0
1416,1988,0
5542,1089,0
3288,863,0
8109,1280,0
6911,4039,0
8093,518,0
1785,3511,0
4846,302,0
8392,814,0
7356,4160,0
2815,4063,0
5489,179,0
3546,2821,0
1490,3105,0
542,148,0
6471,2720,0
3909,658,0
3327,3945,0
5531,3559,0
3105,2849,0
887,2546,0
4243,2934,0
5843,2333,0
3534,2437,0
2484,1684,0
3888,491,0
404,1382,0
930,903,0
4457,3122,0
6451,1960,0
2485,2094,0
1477,1072,0
4128,2129,0
7691,70,0
2588,1283,0
9424,2839,0
7579,3801,0
10775,1948,0
417,4475,0
2450,4436,0
3006,224,0
3708,1728,0
11695,1167,0
3535,3197,0
450,3834,0
911,2768,0
9732,3305,0
2748,868,0
13613,3807,0
1894,1710,0
6474,2213,0
5144,1177,0
10701,4106,0
128,521,0
6769,3824,0
699,3262,0
1110,2833,0
4525,4286,0
3918,1393,0
10196,443,0
6457,1751,0
3167,3151,0
3282,3892,0
4280,25,0
7114,2546,0
3578,507,0
6318,4302,0
9419,751,0
6112,1753,0
3715,1973,0
12918,3366,0
3823,1277,0
4046,3012,0
3270,1330,0
792,1625,0
2227,499,0
2075,3111,0
5745,4147,0
4341,156,0
12028,535,0
1226,4068,0
2251,2519,0
4729,3944,0
14570,2625,0
6819,4476,0
8144,967,0
6862,2860,0
4026,4467,0
2811,3381,0
6975,522,0
3373,4316,0
3851,2628,0
6039,2500,0
984,1687,0
1569,391,0
3766,46,0
2324,1721,0
935,3717,0
6286,4097,0
2860,1701,0
13376,322,0
2789,2989,0
2920,2240,0
4590,2186,0
760,1915,0
10359,1322,0
3492,3863,0
6126,3327,0
12733,1613,0
7788,1197,0
5037,919,0
520,2162,0
9224,1168,0
5955,1230,0
9453,762,0
3388,773,0
991,764,0
7909,2884,0
1185,1569,0
11911,2178,0
1343,3138,0
7217,1573,0
1291,504,0
3676,947,0
401,3150,0
4109,277,0
117,1176,0
480,1982,0
3809,3957,0
6741,826,0
2102,4358,0
3616,4545,0
1104,3795,0
2580,721,0
3602,180,0
529,3335,0
4106,4143,0
9957,645,0
5517,1125,0
6436,900,0
1353,3489,0
2251,667,0
5840,4518,0
721,2458,0
6440,2039,0
8455,1488,0
313,2929,0
13720,862,0
6844,4603,0
9800,4081,0
3227,2639,0
6018,360,0
6940,4082,0
6541,135,0
12466,3497,0
2554,1378,0
1093,1283,0
1590,4075,0
6917,2112,0
8297,1316,0
13090,1863,0
731,4610,0
4394,3684,0
3647,488,0
4369,1641,0
11590,2779,0
4592,1161,0
1376,4496,0
5500,2770,0
5068,3076,0
2558,975,0
10611,3892,0
6795,1341,0
5117,2443,0
4004,1176,0
1858,749,0
2875,2079,0
6309,135,0
6804,4278,0
699,2941,0
568,243,0
6535,3107,0
3813,1581,0
107,851,0
6068,4624,0
2630,2662,0
1897,3794,0
500,782,0
13034,1042,0
3435,1369,0
7289,1997,0
2502,3416,0
138,3584,0
1017,254,0
2147,973,0
3976,2218,0
4924,2960,0
2439,852,0
8285,1440,0
6487,262,0
919,3102,0
3275,858,0
1060,2287,0
6495,4058,0
4115,3464,0
4452,3086,0
3053,3411,0
7003,4730,0
11850,3362,0
2349,3029,0
3930,1469,0
7412,468,0
3756,2070,0
10762,4074,0
9821,3520,0
576,2884,0
421,1778,0
1921,1276,0
1680,2116,0
5097,757,0
4524,1124,0
895,385,0
504,2715,0
3962,3343,0
872,667,0
2310,3717,0
7654,1923,0
2559,2206,0
1423,4153,0
5659,2897,0
2020,4143,0
3527,2368,0
201,1896,0
650,3183,0
521,1083,0
4979,657,0
1861,3332,0
1742,1166,0
2633,1862,0
6733,1728,0
2359,2562,0
12866,3807,0
11920,1448,0
3976,1184,0
2238,4487,0
2699,2630,0
6608,1962,0
7265,4218,0
3019,622,0
7451,3176,0
656,1658,0
7846,3971,0
857,1382,0
3610,43,0
6870,2413,0
3076,338,0
7730,1810,0
2245,181,0
1508,3860,0
6365,2914,0
4783,314,0
5848,4610,0
3026,3900,0
4569,4034,0
4108,670,0
6417,566,0
6773,201,0
422,3827,0
4161,2253,0
1284,853,0
4274,3591,0
4231,511,0
8038,2047,0
3451,1568,0
4607,3242,0
6993,389,0
5585,4092,0
4938,4510,0
5787,2506,0
2086,659,0
2650,4673,0
649,2678,0
5635,4623,0
3522,2387,0
1641,1477,0
3950,1144,0
6468,625,0
7547,1850,0
871,4713,0
6213,1567,0
4642,3586,0
6053,2103,0
6672,4067,0
5364,2524,0
10173,901,0
2661,257,0
3366,2261,0
6269,2401,0
7248,2722,0
6471,3030,0
6065,2342,0
1047,859,0
6546,2157,0
5023,1184,0
1783,1947,0
3736,1979,0
2437,256,0
6225,2974,0
5931,2527,0
3809,508,0
3401,3386,0
12465,3489,0
1868,3482,0
7401,1624,0
2495,2826,0
14606,2983,0
2634,1709,0
7486,1439,0
4509,3299,0
753,533,0
7927,4528,0
7822,4283,0
6883,880,0
9620,1977,0
907,182,0
5511,4277,0
3231,2867,0
7527,2608,0
2726,1648,0
4462,1911,0
9715,1985,0
7263,1515,0
7786,3542,0
1865,565,0
203,1005,0
6770,1619,0
2441,4633,0
4014,997,0
7489,3255,0
3172,4623,0
8313,2241,0
4180,1969,0
7344,4594,0
1532,392,0
7745,508,0
11031,2076,0
2502,893,0
1349,3654,0
3262,4553,0
2859,3116,0
763,295,0
1496,4081,0
4522,4298,0
4171,1102,0
1256,3611,0
9224,4269,0
10029,3205,0
6696,3740,0
6662,480,0
7527,1682,0
607,2936,0
646,2864,0
3779,2978,0
14243,3587,0
5556,1781,0
3844,3861,0
2276,1425,0
1839,404,0
3031,540,0
13387,1158,0
4483,3030,0
1239,4317,0
948,1630,0
3899,2750,0
6999,1455,0
2417,1320,0
6142,77,0
2341,2493,0
3936,1585,0
6000,896,0
6740,1460,0
2908,2540,0
6688,3219,0
13612,458,0
7364,3273,0
628,901,0
5830,3868,0
7238,653,0
7155,3099,0
3208,1260,0
2157,3840,0
6067,3057,0
8054,2902,0
6220,1838,0
1003,3407,0
848,2338,0
9511,4275,0
7090,3155,0
5781,973,0
579,3345,0
7575,460,0
5037,1458,0
5446,3649,0
7416,4079,0
7813,1500,0
7550,2618,0
1187,720,0
3948,4160,0
753,4171,0
5899,4348,0
7017,3286,0
1621,4624,0
3720,3515,0
6332,214,0
4506,3441,0
991,27,0
7142,1480,0
755,2002,0
361,1846,0
1195,3469,0
7576,3923,0
7106,1005,0
6815,2290,0
1586,1341,0
2823,1957,0
2360,1967,0
2635,4121,0
7236,4269,0
7811,2514,0
3270,956,0
3865,4512,0
1826,1996,0
9785,3100,0
7385,3574,0
2481,1439,0
7309,2532,0
2097,281,0
1178,240,0
4158,4276,0
7021,3526,0
6448,1715,0
9798,1083,0
2198,2807,0
484,2303,0
5940,979,0
2956,3654,0
14198,4365,0
2400,1221,0
13721,3208,0
445,4297,0
7470,2342,0
4347,1704,0
5825,1443,0
4734,652,0
2724,3267,0
2476,1216,0
5499,4656,0
380,2596,0
3675,2294,0
3150,1389,0
4726,1471,0
2448,1642,0
6398,2244,0
4347,886,0
2631,2258,0
10611,1,0
568,1600,0
2670,3152,0
3518,2495,0
216,4595,0
7377,20,0
7521,708,0
4456,4441,0
2568,108,0
11911,3790,0
1926,375,0
6604,4419,0
5768,1932,0
7321,1293,0
10578,1931,0
6137,1506,0
2293,1337,0
1137,1383,0
7315,724,0
5949,4195,0
3051,1918,0
7287,1416,0
10174,4470,0
7921,1473,0
218,295,0
7957,3116,0
6601,859,0
7382,1424,0
11917,2679,0
518,4236,0
13613,1823,0
6576,277,0
700,978,0
7837,2233,0
14948,3499,0
2878,1882,0
553,1224,0
6122,2029,0
7039,1435,0
7942,2700,0
2653,2703,0
2917,2978,0
6150,3030,0
6819,385,0
7454,667,0
7053,323,0
1870,722,0
4473,2822,0
4268,1895,0
6441,2159,0
385,300,0
2752,1635,0
3898,635,0
1669,2654,0
2450,2465,0
10008,2959,0
6713,3786,0
6675,1279,0
2344,3466,0
6640,275,0
3051,3099,0
6745,2277,0
6218,811,0
1144,739,0
1266,1631,0
3924,220,0
672,1683,0
4118,3240,0
314,4153,0
6329,1581,0
372,3377,0
4768,4288,0
3758,453,0
6402,4540,0
2360,1646,0
736,355,0
849,3450,0
1337,2450,0
6884,2742,0
2333,2711,0
6615,2325,0
3585,2632,0
2347,4043,0
6208,3627,0
3949,1108,0
10346,1799,0
7180,4726,0
4000,4537,0
7037,742,0
9792,459,0
3270,2742,0
3452,1699,0
5759,539,0
1015,2557,0
7620,4180,0
7085,638,0
6765,1222,0
6044,3640,0
5954,2700,0
5642,893,0
1760,4367,0
4241,1337,0
7947,3299,0
7140,1513,0
2066,1441,0
4410,1560,0
7228,3548,0
1073,2619,0
2536,1326,0
3537,1406,0
6613,3918,0
7303,1921,0
7819,754,0
1162,1644,0
6442,4036,0
4653,3681,0
728,369,0
7452,1455,0
2877,3282,0
872,3797,0
803,1711,0
1689,3790,0
2301,2597,0
1663,2340,0
5441,2421,0
5950,4513,0
8235,3823,0
1017,1411,0
4231,3399,0
3933,3742,0
1693,4,0
4251,870,0
6159,1654,0
3394,1707,0
2642,1614,0
6544,4,0
2580,736,0
2953,2001,0
3708,591,0
274,1074,0
14243,1440,0
2737,4591,0
500,4046,0
4034,1286,0
5007,4007,0
3648,1250,0
3314,4114,0
1627,1986,0
6730,2530,0
2967,2020,0
1752,934,0
1783,284,0
401,2468,0
2789,4643,0
7271,1164,0
3730,2716,0
3389,2652,0
4337,1179,0
7592,3205,0
6310,1126,0
7487,3677,0
2227,4610,0
8103,1694,0
4863,471,0
7812,3208,0
713,1013,0
2371,1622,0
3095,1653,0
14265,3013,0
452,2140,0
4925,302,0
7702,4504,0
2638,919,0
2357,640,0
7000,3414,0
6564,4281,0
7963,3498,0
2402,3271,0
158,4524,0
571,1724,0
569,2846,0
3256,4122,0
2920,4136,0
862,1607,0
609,3413,0
7130,1659,0
2940,2839,0
7554,3155,0
1002,3344,0
6773,1129,0
4426,2927,0
396,3534,0
5525,4067,0
5438,2112,0
1367,732,0
1895,3103,0
6222,208,0
10329,1016,0
1184,3765,0
5556,2104,0
7297,2711,0
4508,1424,0
564,2071,0
6794,3588,0
6601,1961,0
1888,1114,0
7097,2542,0
4160,3077,0
5275,2764,0
9564,1334,0
3949,1847,0
7803,4690,0
4184,667,0
588,334,0
7112,3052,0
1291,3460,0
7038,4069,0
2024,76,0
6668,3075,0
3328,453,0
7070,840,0
3135,3256,0
946,3196,0
10717,3878,0
8239,2224,0
3572,1981,0
6261,1344,0
10487,383,0
6359,455,0
3537,3192,0
4043,1603,0
6097,4656,0
6412,1513,0
7171,2319,0
4846,3876,0
7162,550,0
6882,2482,0
3688,1375,0
4899,770,0
1792,1648,0
1739,1785,0
2408,3048,0
10811,894,0
3321,2749,0
110,4213,0
6574,4436,0
3656,1049,0
9502,4081,0
204,3619,0
305,224,0
3643,1753,0
721,3320,0
4553,4189,0
7290,1085,0
6402,4595,0
2412,4106,0
6391,1696,0
2315,1958,0
124,4498,0
2218,2291,0
7008,3358,0
7104,3066,0
444,3456,0
6717,176,0
6873,2904,0
1711,2194,0
2563,1013,0
8257,4176,0
3618,3507,0
1125,1575,0
7859,1134,0
12711,864,0
3896,3488,0
1747,3544,0
12755,4317,0
687,3564,0
2946,1653,0
13393,2884,0
5628,4046,0
4447,4005,0
7689,3611,0
6484,1752,0
1081,1919,0
1542,3031,0
6172,1931,0
4212,4138,0
6158,3982,0
7636,1506,0
7359,703,0
3847,3222,0
354,3805,0
7348,4715,0
3148,3221,0
5844,1311,0
2895,2775,0
5854,538,0
10620,265,0
952,987,0
138,474,0
2113,3005,0
6096,2057,0
7016,3195,0
237,4159,0
3874,3032,0
6145,3639,0
7547,2565,0
6170,3403,0
348,728,0
6588,947,0
7312,978,0
6469,1521,0
6068,1177,0
5392,4075,0
689,2684,0
1365,752,0
3158,1549,0
453,3639,0
4634,4662,0
864,995,0
652,2802,0
7569,3788,0
6875,3865,0
2202,2151,0
10333,2278,0
2344,4715,0
451,1765,0
3772,2647,0
12142,316,0
3862,820,0
3005,3643,0
3337,4153,0
7222,2108,0
2091,3717,0
1974,4135,0
6960,2108,0
4572,1919,0
7829,2557,0
7739,3795,0
10621,880,0
2926,3764,0
13592,4130,0
3943,2879,0
1694,819,0
7153,1227,0
3839,2004,0
11985,719,0
371,4337,0
7174,1286,0
7521,347,0
3421,4416,0
11965,2992,0
6203,560,0
8271,1333,0
3235,1782,0
755,4448,0
7720,3445,0
3427,1952,0
763,3814,0
1231,1704,0
3070,2883,0
3051,2604,0
7538,1684,0
11146,3074,0
6115,3830,0
7230,548,0
7113,1949,0
277,4594,0
2083,1395,0
206,3896,0
6190,217,0
1219,1586,0
995,1841,0
2934,743,0
11038,242,0
6390,2493,0
2005,2909,0
2648,3769,0
6559,730,0
967,961,0
3587,2476,0
1691,763,0
1190,2696,0
354,209,0
2565,1519,0
5111,3085,0
2988,161,0
474,3014,0
3184,3254,0
6259,963,0
2313,2732,0
4913,2575,0
8314,2440,0
7729,3507,0
5907,3958,0
2710,1385,0
12789,2183,0
10723,473,0
3006,1383,0
1334,381,0
7820,2807,0
4136,3822,0
772,843,0
3750,2066,0
8290,4190,0
8230,1924,0
3051,1799,0
418,3011,0
664,2249,0
2400,526,0
6154,4185,0
5848,2452,0
1020,3833,0
4576,2818,0
5443,417,0
1365,4282,0
4532,1957,0
392,743,0
8219,230,0
2830,3264,0
7393,151,0
9662,3129,0
4087,3529,0
4321,727,0
2466,3216,0
9641,2023,0
1141,4473,0
809,3771,0
3961,155,0
6526,1734,0
10029,1610,0
1643,964,0
2085,3295,0
3490,3724,0
12466,1957,0
8100,3103,0
6825,3198,0
9509,793,0
10267,1374,0
9532,925,0
11923,1385,0
2026,4499,0
12840,2548,0
7260,4065,0
5672,253,0
2276,2166,0
3675,3598,0
1130,2900,0
6517,988,0
6295,875,0
758,3028,0
1226,1147,0
343,571,0
133,2976,0
9732,168,0
8159,3804,0
6861,2720,0
1219,3359,0
5402,779,0
3464,530,0
2120,1774,0
2640,2069,0
1886,3822,0
1693,1966,0
6770,1555,0
3219,470,0
7527,1497,0
1727,2782,0
3148,1987,0
2050,1486,0
5623,603,0
2493,3978,0
616,1524,0
1944,501,0
6550,239,0
2840,824,0
2805,1998,0
389,3962,0
1144,862,0
1889,2965,0
2842,2819,0
1880,1913,0
5858,133,0
1883,3416,0
6229,2520,0
6532,2292,0
6647,293,0
2483,2886,0
7572,2034,0
4239,620,0
7410,3204,0
1295,2199,0
6940,3026,0
5541,1594,0
7590,4074,0
6234,4032,0
6227,2861,0
6552,177,0
1061,1214,0
3635,2576,0
1307,2438,0
5832,1019,0
4228,3090,0
7454,2200,0
6463,593,0
7653,3312,0
3849,2047,0
2670,618,0
1653,2028,0
2885,314,0
574,1769,0
7124,3722,0
8050,504,0
4359,577,0
7795,1446,0
2783,266,0
4175,756,0
7767,3828,0
3711,1524,0
1672,3438,0
1357,165,0
7799,104,0
2606,2067,0
3636,1121,0
6256,2865,0
7605,504,0
6189,3629,0
47,3127,0
2294,3377,0
9768,1285,0
7202,2450,0
7250,1215,0
1180,653,0
3817,2566,0
4433,4555,0
5537,3824,0
7206,125,0
6803,1169,0
7565,1226,0
6694,1936,0
3784,3328,0
6760,1472,0
2854,4589,0
729,3053,0
6875,3933,0
6131,4159,0
3401,557,0
8084,515,0
9768,2803,0
3405,3416,0
6445,3531,0
3649,4042,0
7310,4504,0
7418,4037,0
13600,2625,0
1246,1478,0
1855,2525,0
794,3569,0
259,2242,0
3839,4058,0
2256,2051,0
6318,1662,0
3904,252,0
232,1092,0
562,967,0
6603,562,0
7205,667,0
472,27,0
4171,3979,0
3044,791,0
5007,4251,0
5728,1567,0
12032,2030,0
7290,482,0
10299,1018,0
13612,999,0
1344,3339,0
7552,3111,0
463,1375,0
2376,3028,0
6108,741,0
1691,939,0
1347,1129,0
6381,4283,0
6713,2541,0
3499,324,0
4979,661,0
2057,4443,0
2284,1453,0
3834,3283,0
1637,1642,0
1023,22,0
6220,4594,0
2946,4312,0
1091,385,0
9275,1836,0
13169,1368,0
7780,467,0
1326,1191,0
6963,2194,0
1680,3409,0
933,2428,0
2514,868,0
15358,3828,0
2371,3034,0
8209,2041,0
2133,3916,0
3373,4241,0
7490,3293,0
4107,2250,0
9320,3420,0
4580,2470,0
6655,2199,0
1992,3159,0
1722,1312,0
13721,2231,0
1319,4342,0
8100,1761,0
2764,1918,0
1186,2995,0
7559,360,0
4178,1901,0
2569,3399,0
1330,3188,0
1199,490,0
1063,1383,0
6290,2451,0
534,1268,0
7666,2179,0
10701,4165,0
4033,2193,0
1130,1787,0
5526,483,0
9511,399,0
7114,2605,0
2886,2968,0
3110,232,0
3669,2145,0
3125,998,0
12442,3496,0
365,3152,0
7436,1313,0
10349,2141,0
6973,4063,0
6785,2551,0
7478,263,0
4410,315,0
2650,1415,0
2063,4099,0
6638,3026,0
6130,4017,0
7630,3286,0
12704,3883,0
6826,1505,0
1922,1090,0
2328,2532,0
6543,4600,0
7025,4603,0
6247,3555,0
2679,3284,0
7268,160,0
3669,990,0
1697,1911,0
883,4138,0
392,4315,0
7381,222,0
3611,985,0
6632,858,0
3201,4268,0
1570,4058,0
7592,671,0
403,1700,0
4725,4648,0
746,2039,0
4994,2069,0
426,408,0
6401,1110,0
6301,4141,0
9224,998,0
2739,2409,0
11920,4043,0
3790,354,0
9836,4494,0
1109,815,0
5663,3332,0
2067,2999,0
10477,4002,0
6,2185,0
3930,4306,0
303,422,0
1096,4259,0
6686,1215,0
2254,381,0
4181,1407,0
3033,2068,0
3920,814,0
2227,1150,0
6765,2676,0
6466,4100,0
5356,4528,0
492,4266,0
6629,1583,0
7441,1269,0
7795,1501,0
6401,2170,0
661,251,0
7870,2843,0
1574,2958,0
7312,4013,0
7549,1216,0
2962,1491,0
8051,2366,0
332,2412,0
4035,3396,0
7541,574,0
6259,481,0
4101,4430,0
1544,3200,0
7303,931,0
4808,579,0
1074,3988,0
1922,3560,0
542,946,0
9453,16,0
402,377,0
2754,2895,0
5023,3887,0
7392,3834,0
7795,2561,0
5092,1277,0
6224,379,0
3192,2303,0
1977,3203,0
5313,4134,0
7073,2805,0
2534,2074,0
2255,2659,0
7704,4365,0
6398,946,0
1809,2343,0
14383,1507,0
6554,1422,0
10401,3094,0
8109,1381,0
4456,1975,0
6748,241,0
5079,3149,0
7625,2500,0
1997,2808,0
7449,4489,0
1859,3103,0
673,732,0
8288,2026,0
1984,2317,0
6748,3395,0
664,949,0
4389,1692,0
3265,199,0
4645,1352,0
3232,2762,0
8256,1027,0
1910,301,0
180,1775,0
7315,1641,0
1687,229,0
2000,460,0
4047,3096,0
3419,2773,0
934,665,0
5768,2970,0
7349,4150,0
6540,1766,0
2206,3682,0
3772,1844,0
494,4530,0
4115,1429,0
7267,2768,0
510,1542,0
575,2654,0
1944,3160,0
9798,4470,0
12480,676,0
2287,1284,0
3171,4485,0
5672,4551,0
3714,3192,0
2074,3620,0
3612,3410,0
3493,1503,0
12825,832,0
7405,3762,0
12439,3240,0
4619,2517,0
4367,3693,0
3147,4478,0
4924,4550,0
273,2329,0
3053,1847,0
1969,3459,0
792,2665,0
7702,2709,0
670,1507,0
3037,819,0
5372,1707,0
165,2274,0
3250,1637,0
6923,204,0
2540,3167,0
2392,3040,0
4212,1725,0
3338,932,0
3711,4183,0
6906,3943,0
495,3317,0
4686,827,0
500,1446,0
426,3483,0
7621,4154,0
2967,2453,0
1905,3824,0
6332,4085,0
3068,2276,0
6662,2270,0
1364,733,0
4514,1245,0
5816,4434,0
2741,1063,0
10184,3822,0
3236,3028,0
815,4611,0
255,3722,0
802,2134,0
5950,1926,0
1223,3359,0
585,1153,0
381,3043,0
7153,679,0
6435,2614,0
7720,4173,0
14155,3170,0
4182,1566,0
6451,4544,0
2466,198,0
5492,940,0
2801,942,0
3630,2221,0
1899,87,0
7286,390,0
1102,975,0
7403,3944,0
6453,3570,0
3220,1340,0
2277,2662,0
4130,2315,0
2189,563,0
6060,3612,0
4673,3237,0
2517,2351,0
6498,2266,0
354,3741,0
4717,2489,0
8031,251,0
11704,1999,0
916,1229,0
4200,1970,0
2378,2421,0
8345,1084,0
979,2746,0
4611,1312,0
2524,2246,0
1020,3272,0
1388,3439,0
2112,1255,0
3598,2804,0
11918,3621,0
10306,684,0
2508,2652,0
1783,3416,0
3643,3220,0
2600,3409,0
1184,2333,0
105,2340,0
